id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,edad
1047,Carmen Flores García,carmen.flores.garcia4@mail.com,Femenino,,La Libertad,Vip,
1048,Ricardo Cruz Aguilar,ricardo.cruz.aguilar5@mail.com,Femenino,,Santa Ana,<Na>,
1049,Carmen Pérez Hernández,carmen.perez.hernandez6@example.com,,,San Miguel,Regular,
1050,Ricardo Flores Vásquez,ricardo.flores.vasquez0@example.com,Femenino,,Sonsonate,Pyme,
1051,José Flores Mendoza,jose.flores.mendoza1@correo.com,,,Santa Ana,Pyme,
1052,Ana Cruz Santos,ana.cruz.santos2@seguro.sv,Femenino,,San Salvador,Pyme,
1053,José Flores Ortiz,jose.flores.ortiz3@gmail.com,,,San Miguel,Pyme,
1054,Jorge Rojas Flores,jorge.rojas.flores4@gmail.com,Masculino,,Sonsonate,Pyme,
1055,Paula Santos Vásquez,paula.santos.vasquez5@mail.com,,,La Libertad,<Na>,
1056,Carlos Torres Ortiz,carlos.torres.ortiz6@seguro.sv,Femenino,,San Miguel,Pyme,
1057,Juan Ramírez Castillo,juan.ramirez.castillo0@seguro.sv,Femenino,,La Libertad,Vip,
1058,Juan Flores Pérez,juan.flores.perez1@gmail.com,Masculino,1971-06-02,Santa Ana,Regular,54.0
1059,Luis Ramírez Rojas,luis.ramirez.rojas2@example.com,Masculino,,La Libertad,Premium,
1060,Lucía Rojas Morales,lucia.rojas.morales3@example.com,Femenino,,Santa Ana,Pyme,
1061,Marta Santos Pérez,marta.santos.perez4@example.com,,,Sonsonate,Regular,
1062,Carlos García Castillo,carlos.garcia.castillo5@seguro.sv,Masculino,,La Libertad,Vip,
1063,Luis Mendoza Chávez,luis.mendoza.chavez6@example.com,,,La Libertad,Pyme,
1064,Andrés Chávez López,andres.chavez.lopez0@seguro.sv,Masculino,,Sonsonate,Premium,
1065,Jorge Mendoza Vásquez,jorge.mendoza.vasquez1@gmail.com,Femenino,,La Libertad,Pyme,
1066,Ana Chávez Mendoza,ana.chavez.mendoza2@mail.com,Femenino,,San Salvador,<Na>,
1067,José Castillo Santos,jose.castillo.santos3@mail.com,Masculino,1983-03-12,Sonsonate,Premium,43.0
1068,Daniela Pérez Ortiz,daniela.perez.ortiz4@correo.com,Masculino,,San Miguel,Vip,
1069,Ricardo Torres Ramírez,ricardo.torres.ramirez5@correo.com,Femenino,,Sonsonate,Premium,
1070,Sofía Hernández Aguilar,sofia.hernandez.aguilar6@seguro.sv,,,San Salvador,Pyme,
1071,Ricardo Gómez Cruz,ricardo.gomez.cruz0@gmail.com,Masculino,,Sonsonate,Pyme,
1072,Luis López Gómez,luis.lopez.gomez1@correo.com,,1952-09-16,Sonsonate,Pyme,73.0
1073,Ricardo Castillo Castillo,ricardo.castillo.castillo2@gmail.com,,,San Miguel,Pyme,
1074,José Chávez Rojas,jose.chavez.rojas3@mail.com,Femenino,,San Salvador,Pyme,
1075,Ana Santos Castillo,ana.santos.castillo4@gmail.com,,,San Miguel,Pyme,
1076,Paula Flores López,paula.flores.lopez5@gmail.com,Masculino,,Sonsonate,<Na>,
1077,María Gómez Pérez,maria.gomez.perez6@gmail.com,Femenino,,Santa Ana,Regular,
1078,Lucía García Aguilar,lucia.garcia.aguilar0@gmail.com,Masculino,,Sonsonate,<Na>,
1079,Valeria Pérez Reyes,valeria.perez.reyes1@example.com,Femenino,1992-10-29,La Libertad,Vip,33.0
1080,Ana Gómez Cruz,ana.gomez.cruz2@seguro.sv,Masculino,,San Miguel,Premium,
1081,José Gómez Morales,jose.gomez.morales3@mail.com,Femenino,2007-10-22,San Miguel,Vip,18.0
1082,María Chávez Vásquez,maria.chavez.vasquez4@mail.com,,,San Salvador,Pyme,
1083,Luis Santos Ortiz,luis.santos.ortiz5@seguro.sv,,,Santa Ana,Premium,
1084,Andrés Mendoza Ramírez,andres.mendoza.ramirez6@mail.com,Masculino,,Santa Ana,Regular,
1085,Andrés Santos Ortiz,andres.santos.ortiz0@gmail.com,,,Santa Ana,Pyme,
1086,Daniela Vásquez Vásquez,daniela.vasquez.vasquez1@correo.com,Masculino,,La Libertad,Vip,
1087,Jorge García Pérez,jorge.garcia.perez2@mail.com,Masculino,,Santa Ana,<Na>,
1088,Fernanda Reyes López,fernanda.reyes.lopez3@example.com,Femenino,,San Miguel,Premium,
1089,Carlos García Ortiz,carlos.garcia.ortiz4@gmail.com,Femenino,1991-08-14,San Miguel,<Na>,34.0
1090,Juan Ortiz Hernández,juan.ortiz.hernandez5@example.com,Masculino,,San Salvador,Pyme,
1091,Valeria Ramírez Reyes,valeria.ramirez.reyes6@correo.com,Masculino,,San Salvador,Pyme,
1092,María Santos Torres,maria.santos.torres0@mail.com,Femenino,,La Libertad,<Na>,
1093,María Ortiz Aguilar,maria.ortiz.aguilar1@mail.com,Masculino,,La Libertad,Premium,
1094,Pedro Rojas Aguilar,pedro.rojas.aguilar2@correo.com,Femenino,,San Salvador,<Na>,
1095,Karla Morales López,karla.morales.lopez3@seguro.sv,,,La Libertad,<Na>,
1096,Luis Hernández Chávez,luis.hernandez.chavez4@example.com,Femenino,,San Miguel,Vip,
1097,Diego Cruz García,diego.cruz.garcia5@seguro.sv,Masculino,1992-10-21,San Salvador,Premium,33.0
1098,Juan García Martínez,juan.garcia.martinez6@example.com,Femenino,,San Miguel,Premium,
1099,Carlos Pérez Torres,carlos.perez.torres0@mail.com,Masculino,,San Salvador,<Na>,
1100,Sofía Aguilar Vásquez,sofia.aguilar.vasquez1@example.com,Femenino,1959-10-06,San Miguel,<Na>,66.0
1101,Valeria Reyes Ortiz,valeria.reyes.ortiz2@example.com,,1985-03-01,La Libertad,Vip,41.0
1102,Sofía Pérez Mendoza,sofia.perez.mendoza3@gmail.com,Masculino,,San Miguel,Vip,
1103,Diego Chávez Chávez,diego.chavez.chavez4@mail.com,Femenino,,Sonsonate,Regular,
1104,María Martínez Flores,maria.martinez.flores5@mail.com,,,La Libertad,Premium,
1105,Sofía Morales Gómez,sofia.morales.gomez6@mail.com,Masculino,,San Salvador,Regular,
1106,Ana Torres Reyes,ana.torres.reyes0@gmail.com,Masculino,,San Miguel,Pyme,
1107,Andrés Martínez Hernández,andres.martinez.hernandez1@example.com,Masculino,,La Libertad,<Na>,
1108,Daniela Flores Gómez,daniela.flores.gomez2@correo.com,,,San Miguel,Vip,
1109,Diego Ortiz Castillo,diego.ortiz.castillo3@mail.com,Femenino,,San Miguel,Regular,
1110,Karla López Hernández,karla.lopez.hernandez4@example.com,Femenino,,La Libertad,Vip,
1111,Paula López Chávez,paula.lopez.chavez5@seguro.sv,Masculino,1943-04-27,Santa Ana,Vip,82.0
1112,Jorge García Flores,jorge.garcia.flores6@mail.com,,,San Miguel,Regular,
1113,Ricardo Pérez Cruz,ricardo.perez.cruz0@gmail.com,Masculino,,Santa Ana,Vip,
1114,Carmen Mendoza Chávez,carmen.mendoza.chavez1@gmail.com,Masculino,,San Miguel,Vip,
1115,Pedro Ortiz Martínez,pedro.ortiz.martinez2@mail.com,Masculino,1993-11-17,La Libertad,<Na>,32.0
1116,María Cruz Ramírez,maria.cruz.ramirez3@seguro.sv,Masculino,,San Miguel,Vip,
1117,Marta Torres Vásquez,marta.torres.vasquez4@example.com,,,Sonsonate,Premium,
1118,Pedro Martínez Castillo,pedro.martinez.castillo5@mail.com,Masculino,1953-06-18,Santa Ana,<Na>,72.0
1119,Daniela Santos Vásquez,daniela.santos.vasquez6@gmail.com,Femenino,,La Libertad,Vip,
1120,Diego Santos Mendoza,diego.santos.mendoza0@seguro.sv,Masculino,,Sonsonate,<Na>,
1121,Ricardo Mendoza Mendoza,ricardo.mendoza.mendoza1@correo.com,Femenino,,Santa Ana,Premium,
1122,Pedro Cruz Chávez,pedro.cruz.chavez2@mail.com,Masculino,,La Libertad,Vip,
1123,Pedro Ortiz Mendoza,pedro.ortiz.mendoza3@seguro.sv,Femenino,,La Libertad,Premium,
1124,Jorge Pérez Ortiz,jorge.perez.ortiz4@seguro.sv,Masculino,1961-12-22,Santa Ana,Regular,64.0
1125,Carlos Reyes Reyes,carlos.reyes.reyes5@seguro.sv,Masculino,,Sonsonate,Premium,
1126,Carmen Chávez López,carmen.chavez.lopez6@example.com,Masculino,,San Salvador,Vip,
1127,Andrés López Gómez,andres.lopez.gomez0@gmail.com,,,San Miguel,Pyme,
1128,Fernanda Cruz Castillo,fernanda.cruz.castillo1@example.com,Femenino,1950-09-05,Sonsonate,Vip,75.0
1129,María Vásquez Chávez,maria.vasquez.chavez2@seguro.sv,Femenino,,Santa Ana,<Na>,
1130,Daniela García Pérez,daniela.garcia.perez3@example.com,Masculino,,La Libertad,Pyme,
1131,Carmen Mendoza Santos,carmen.mendoza.santos4@mail.com,Masculino,,La Libertad,Vip,
1132,Jorge Mendoza Mendoza,jorge.mendoza.mendoza5@seguro.sv,Femenino,,La Libertad,Premium,
1133,Luis Martínez Ramírez,luis.martinez.ramirez6@gmail.com,Femenino,,San Salvador,Regular,
1134,Carmen Hernández Castillo,carmen.hernandez.castillo0@correo.com,,,San Miguel,Vip,
1135,Diego Flores Pérez,diego.flores.perez1@gmail.com,,,Sonsonate,<Na>,
1136,Fernanda Ramírez López,fernanda.ramirez.lopez2@mail.com,Femenino,,San Miguel,Pyme,
1137,Paula Mendoza Pérez,paula.mendoza.perez3@mail.com,Masculino,,La Libertad,Regular,
1138,María Pérez Flores,maria.perez.flores4@example.com,Masculino,,San Salvador,Premium,
1139,Daniela Reyes Flores,daniela.reyes.flores5@gmail.com,Masculino,,San Miguel,Pyme,
1140,José Mendoza Reyes,jose.mendoza.reyes6@mail.com,Masculino,,Santa Ana,<Na>,
1141,Lucía Cruz Ramírez,lucia.cruz.ramirez0@seguro.sv,,,San Miguel,Premium,
1142,María Mendoza Ramírez,maria.mendoza.ramirez1@seguro.sv,Masculino,1940-04-14,Santa Ana,Vip,85.0
1143,Andrés Flores Torres,andres.flores.torres2@correo.com,Masculino,,La Libertad,Premium,
1144,Carlos Cruz Castillo,carlos.cruz.castillo3@seguro.sv,Femenino,,Sonsonate,Regular,
1145,José Cruz Hernández,jose.cruz.hernandez4@seguro.sv,,,Santa Ana,Vip,
1146,Carmen Chávez Reyes,carmen.chavez.reyes5@seguro.sv,,,La Libertad,Pyme,
1147,Diego López Castillo,diego.lopez.castillo6@seguro.sv,Femenino,1964-01-14,San Miguel,Regular,62.0
1148,Andrés Morales Chávez,andres.morales.chavez0@mail.com,Femenino,,Santa Ana,Vip,
1149,Carlos Chávez Rojas,carlos.chavez.rojas1@correo.com,Masculino,,San Salvador,<Na>,
1150,Marta Pérez Torres,marta.perez.torres2@mail.com,,,San Miguel,<Na>,
1151,María Martínez Mendoza,maria.martinez.mendoza3@correo.com,,1958-11-18,La Libertad,Regular,67.0
1152,Carmen Vásquez Reyes,carmen.vasquez.reyes4@correo.com,Femenino,,San Salvador,Vip,
1153,Daniela Morales Aguilar,daniela.morales.aguilar5@example.com,Femenino,,Santa Ana,Regular,
1154,José Morales Morales,jose.morales.morales6@example.com,Masculino,,San Salvador,Pyme,
1155,Ana López Ortiz,ana.lopez.ortiz0@mail.com,Femenino,,Santa Ana,Regular,
1156,Marta Rojas Mendoza,marta.rojas.mendoza1@example.com,,,San Salvador,<Na>,
1157,Ricardo Morales Castillo,ricardo.morales.castillo2@seguro.sv,Masculino,,La Libertad,<Na>,
1158,Daniela Cruz Morales,daniela.cruz.morales3@seguro.sv,Femenino,1941-07-18,San Salvador,Premium,84.0
1159,Jorge López Morales,jorge.lopez.morales4@example.com,,2009-03-09,San Salvador,Regular,17.0
1160,Luis García Hernández,luis.garcia.hernandez5@seguro.sv,Femenino,,San Salvador,Pyme,
1161,Karla Aguilar Mendoza,karla.aguilar.mendoza6@correo.com,Femenino,,San Miguel,Regular,
1162,Marta Pérez Martínez,marta.perez.martinez0@gmail.com,,,San Miguel,<Na>,
1163,Ricardo Ortiz Aguilar,ricardo.ortiz.aguilar1@correo.com,Femenino,,La Libertad,<Na>,
1164,María Hernández Rojas,maria.hernandez.rojas2@correo.com,Femenino,,Sonsonate,Premium,
1165,Sofía Chávez Hernández,sofia.chavez.hernandez3@seguro.sv,,1943-07-03,La Libertad,<Na>,82.0
1166,Andrés Morales López,andres.morales.lopez4@example.com,Masculino,,Sonsonate,<Na>,
1167,Pedro Santos Gómez,pedro.santos.gomez5@correo.com,Femenino,,Sonsonate,Regular,
1168,Ricardo Chávez Ramírez,ricardo.chavez.ramirez6@correo.com,,1969-08-15,La Libertad,Regular,56.0
1169,Andrés Gómez Pérez,andres.gomez.perez0@mail.com,Femenino,,Santa Ana,<Na>,
1170,Paula Reyes Hernández,paula.reyes.hernandez1@gmail.com,,,San Miguel,Premium,
1171,Pedro López Ramírez,pedro.lopez.ramirez2@seguro.sv,Femenino,,San Miguel,Pyme,
1172,Valeria Ortiz Ortiz,valeria.ortiz.ortiz3@mail.com,Femenino,,San Salvador,Regular,
1173,Carmen Flores Santos,carmen.flores.santos4@gmail.com,Femenino,,San Miguel,<Na>,
1174,Karla Flores Torres,karla.flores.torres5@correo.com,,,Santa Ana,Vip,
1175,Karla Pérez Pérez,karla.perez.perez6@mail.com,Femenino,,San Salvador,<Na>,
1176,Paula Rojas Aguilar,paula.rojas.aguilar0@mail.com,Masculino,1969-05-06,La Libertad,Pyme,56.0
1177,Ricardo Vásquez Castillo,ricardo.vasquez.castillo1@mail.com,Femenino,,Santa Ana,Premium,
1178,Andrés Ortiz Chávez,andres.ortiz.chavez2@example.com,Masculino,,Sonsonate,Regular,
1179,Carmen López Vásquez,carmen.lopez.vasquez3@example.com,,,Sonsonate,Premium,
1180,Lucía Vásquez Gómez,lucia.vasquez.gomez4@correo.com,,,Sonsonate,Vip,
1181,Jorge Castillo Reyes,jorge.castillo.reyes5@example.com,Masculino,,Sonsonate,Vip,
1182,Valeria Aguilar Morales,valeria.aguilar.morales6@example.com,Femenino,,Sonsonate,Pyme,
1183,Karla Chávez Aguilar,karla.chavez.aguilar0@gmail.com,Masculino,,San Miguel,<Na>,
1184,Luis Gómez Pérez,luis.gomez.perez1@mail.com,Femenino,,San Salvador,Vip,
1185,Fernanda Flores Ramírez,fernanda.flores.ramirez2@mail.com,Femenino,,Santa Ana,Regular,
1186,Daniela López Morales,daniela.lopez.morales3@mail.com,Masculino,,Sonsonate,Regular,
1187,María Gómez Chávez,maria.gomez.chavez4@correo.com,Masculino,,Santa Ana,Regular,
1188,Valeria Ortiz Vásquez,valeria.ortiz.vasquez5@gmail.com,Masculino,1950-07-24,La Libertad,Vip,75.0
1189,María Gómez García,maria.gomez.garcia6@mail.com,,,Santa Ana,Pyme,
1190,María Cruz Castillo,maria.cruz.castillo0@correo.com,,,San Salvador,Regular,
1191,Carmen Flores Pérez,carmen.flores.perez1@correo.com,Masculino,,Santa Ana,Regular,
1192,Valeria Chávez Flores,valeria.chavez.flores2@gmail.com,Femenino,,Sonsonate,Premium,
1193,Juan Santos Morales,juan.santos.morales3@correo.com,,,San Miguel,Regular,
1194,Daniela Ortiz Flores,daniela.ortiz.flores4@correo.com,Femenino,,La Libertad,Vip,
1195,José Mendoza Gómez,jose.mendoza.gomez5@gmail.com,Femenino,,Sonsonate,<Na>,
1196,Juan Reyes Hernández,juan.reyes.hernandez6@mail.com,,,La Libertad,Regular,
1197,José Gómez Vásquez,jose.gomez.vasquez0@gmail.com,,,La Libertad,Pyme,
1198,Jorge Santos Rojas,jorge.santos.rojas1@correo.com,Femenino,,Sonsonate,Pyme,
1199,Lucía Castillo Martínez,lucia.castillo.martinez2@gmail.com,Masculino,,La Libertad,<Na>,
1200,Lucía Santos López,lucia.santos.lopez3@example.com,Femenino,1954-09-18,Santa Ana,Premium,71.0
1201,Luis Reyes Martínez,luis.reyes.martinez4@correo.com,Femenino,,La Libertad,Pyme,
1202,Ana Pérez Ramírez,ana.perez.ramirez5@mail.com,,,Santa Ana,Vip,
1203,Diego Pérez Ortiz,diego.perez.ortiz6@seguro.sv,,,San Salvador,<Na>,
1204,Lucía Ramírez Aguilar,lucia.ramirez.aguilar0@seguro.sv,Masculino,,La Libertad,Regular,
1205,Luis Morales Reyes,luis.morales.reyes1@seguro.sv,Femenino,,Sonsonate,Regular,
1206,Ricardo Santos López,ricardo.santos.lopez2@correo.com,Masculino,,San Miguel,<Na>,
1207,Ana Torres Torres,ana.torres.torres3@mail.com,Masculino,,Santa Ana,Premium,
1208,Juan Ramírez Castillo,juan.ramirez.castillo4@seguro.sv,Masculino,,La Libertad,Regular,
1209,Carlos Morales Aguilar,carlos.morales.aguilar5@seguro.sv,,,La Libertad,Vip,
1210,Paula García Vásquez,paula.garcia.vasquez6@seguro.sv,Femenino,,San Miguel,<Na>,
1211,Daniela Morales Chávez,daniela.morales.chavez0@seguro.sv,,,San Miguel,Regular,
1212,José Torres Chávez,jose.torres.chavez1@seguro.sv,Femenino,1985-01-15,San Miguel,Premium,41.0
1213,Andrés Ortiz Morales,andres.ortiz.morales2@mail.com,Femenino,2000-07-13,San Miguel,<Na>,25.0
1214,Karla Chávez Rojas,karla.chavez.rojas3@mail.com,Masculino,,La Libertad,Vip,
1215,Karla Vásquez Flores,karla.vasquez.flores4@example.com,Femenino,1978-03-11,San Miguel,Regular,48.0
1216,Pedro Rojas López,pedro.rojas.lopez5@mail.com,Femenino,,San Miguel,<Na>,
1217,Lucía Cruz Gómez,lucia.cruz.gomez6@correo.com,,,La Libertad,Regular,
1218,Paula Torres Cruz,paula.torres.cruz0@gmail.com,,,San Salvador,Regular,
1219,Juan Pérez Torres,juan.perez.torres1@mail.com,,2004-12-07,San Salvador,Regular,21.0
1220,Andrés Morales López,andres.morales.lopez2@example.com,Masculino,,La Libertad,Premium,
1221,Jorge Flores Castillo,jorge.flores.castillo3@correo.com,Femenino,,Sonsonate,Premium,
1222,Andrés Flores Gómez,andres.flores.gomez4@mail.com,Femenino,,Santa Ana,Regular,
1223,Ana Rojas Ramírez,ana.rojas.ramirez5@correo.com,Femenino,,La Libertad,Regular,
1224,José Cruz Cruz,jose.cruz.cruz6@correo.com,Masculino,1941-08-15,San Miguel,Pyme,84.0
1225,Jorge Rojas Torres,jorge.rojas.torres0@seguro.sv,Masculino,,San Miguel,Regular,
1226,Pedro Chávez Pérez,pedro.chavez.perez1@seguro.sv,Masculino,1981-06-11,Santa Ana,Regular,44.0
1227,Lucía Martínez Santos,lucia.martinez.santos2@gmail.com,Femenino,,Santa Ana,Regular,
1228,Carlos Castillo Reyes,carlos.castillo.reyes3@mail.com,,1980-07-03,Sonsonate,<Na>,45.0
1229,Pedro Santos Rojas,pedro.santos.rojas4@mail.com,Femenino,1977-04-07,La Libertad,Pyme,48.0
1230,Fernanda Pérez Morales,fernanda.perez.morales5@mail.com,Masculino,,Santa Ana,Vip,
1231,Jorge Castillo Gómez,jorge.castillo.gomez6@seguro.sv,Masculino,,San Miguel,Pyme,
1232,Karla Flores Reyes,karla.flores.reyes0@mail.com,Masculino,,Sonsonate,<Na>,
1233,Lucía Cruz Morales,lucia.cruz.morales1@example.com,,,Santa Ana,Regular,
1234,Ana Ortiz Reyes,ana.ortiz.reyes2@correo.com,Masculino,,La Libertad,Pyme,
1235,Andrés Rojas Ramírez,andres.rojas.ramirez3@correo.com,,1997-02-04,Sonsonate,Vip,29.0
1236,Karla Santos Rojas,karla.santos.rojas4@correo.com,,1942-01-18,La Libertad,Regular,84.0
1237,Ana Torres Morales,ana.torres.morales5@correo.com,,,San Miguel,Premium,
1238,Ricardo Ramírez Reyes,ricardo.ramirez.reyes6@mail.com,Masculino,1951-11-25,La Libertad,Premium,74.0
1239,Karla Chávez Cruz,karla.chavez.cruz0@seguro.sv,Masculino,,Sonsonate,Premium,
1240,Diego Chávez García,diego.chavez.garcia1@seguro.sv,Masculino,,La Libertad,Pyme,
1241,Valeria Ortiz Hernández,valeria.ortiz.hernandez2@gmail.com,Femenino,,La Libertad,Regular,
1242,Lucía Martínez Vásquez,lucia.martinez.vasquez3@gmail.com,Masculino,,La Libertad,Vip,
1243,Luis Flores Santos,luis.flores.santos4@correo.com,Femenino,,San Miguel,Premium,
1244,Ricardo Ramírez Flores,ricardo.ramirez.flores5@mail.com,,,Santa Ana,Regular,
1245,Carlos Chávez Reyes,carlos.chavez.reyes6@example.com,Femenino,,Sonsonate,Premium,
1246,Luis Mendoza Castillo,luis.mendoza.castillo0@example.com,Femenino,,San Miguel,Premium,
1247,Jorge Castillo Aguilar,jorge.castillo.aguilar1@example.com,,,Santa Ana,Regular,
1248,Lucía Flores Cruz,lucia.flores.cruz2@gmail.com,Femenino,,Sonsonate,Regular,
1249,Pedro Mendoza Mendoza,pedro.mendoza.mendoza3@correo.com,Femenino,,Sonsonate,Regular,
1250,Daniela Vásquez Morales,daniela.vasquez.morales4@gmail.com,,,La Libertad,Vip,
1251,María Reyes Cruz,maria.reyes.cruz5@correo.com,Femenino,1967-10-01,San Salvador,Regular,58.0
1252,Ricardo Chávez Santos,ricardo.chavez.santos6@gmail.com,Masculino,,San Miguel,Pyme,
1253,José Reyes Mendoza,jose.reyes.mendoza0@gmail.com,Masculino,,San Salvador,<Na>,
1254,Daniela Cruz Cruz,daniela.cruz.cruz1@correo.com,Masculino,,Santa Ana,Premium,
1255,Juan Torres Flores,juan.torres.flores2@correo.com,Masculino,,Sonsonate,Vip,
1256,Sofía Cruz Cruz,sofia.cruz.cruz3@seguro.sv,,,Sonsonate,Regular,
1257,María Ramírez Aguilar,maria.ramirez.aguilar4@seguro.sv,Masculino,,Sonsonate,Premium,
1258,Karla Aguilar Castillo,karla.aguilar.castillo5@mail.com,,,Sonsonate,Pyme,
1259,Ana Flores Rojas,ana.flores.rojas6@correo.com,Femenino,1993-12-13,La Libertad,Regular,32.0
1260,Carlos Flores Ortiz,carlos.flores.ortiz0@gmail.com,Masculino,,La Libertad,Premium,
1261,Ricardo López Reyes,ricardo.lopez.reyes1@correo.com,,,La Libertad,Vip,
1262,Paula Reyes Ortiz,paula.reyes.ortiz2@mail.com,Masculino,,San Miguel,Regular,
1263,Marta Mendoza Aguilar,marta.mendoza.aguilar3@gmail.com,Masculino,1949-03-26,Santa Ana,Premium,77.0
1264,Sofía Morales Gómez,sofia.morales.gomez4@correo.com,Femenino,1954-03-03,La Libertad,Pyme,72.0
1265,Valeria Cruz Flores,valeria.cruz.flores5@example.com,Femenino,,San Miguel,Regular,
1266,Marta Chávez Castillo,marta.chavez.castillo6@seguro.sv,Femenino,,San Salvador,Regular,
1267,Luis Chávez Flores,luis.chavez.flores0@correo.com,Masculino,,San Miguel,Vip,
1268,Marta Rojas Morales,marta.rojas.morales1@correo.com,Masculino,1969-03-21,Sonsonate,Regular,57.0
1269,José García Cruz,jose.garcia.cruz2@seguro.sv,Femenino,,San Salvador,Pyme,
1270,Diego Flores Torres,diego.flores.torres3@mail.com,Femenino,,San Miguel,Regular,
1271,Paula Castillo Hernández,paula.castillo.hernandez4@mail.com,Femenino,,Santa Ana,<Na>,
1272,Carlos Santos Ramírez,carlos.santos.ramirez5@correo.com,Femenino,1990-05-28,Sonsonate,<Na>,35.0
1273,Daniela Castillo López,daniela.castillo.lopez6@mail.com,Femenino,,La Libertad,Premium,
1274,Marta Chávez Cruz,marta.chavez.cruz0@correo.com,Masculino,,San Miguel,Vip,
1275,Luis Hernández Rojas,luis.hernandez.rojas1@seguro.sv,Femenino,1978-05-03,San Salvador,Regular,47.0
1276,Ana Santos Rojas,ana.santos.rojas2@example.com,Masculino,,San Miguel,Regular,
1277,María García Santos,maria.garcia.santos3@mail.com,Masculino,,Sonsonate,<Na>,
1278,Paula Torres Ramírez,paula.torres.ramirez4@seguro.sv,Femenino,,La Libertad,Regular,
1279,María Gómez Santos,maria.gomez.santos5@seguro.sv,Femenino,,Sonsonate,Vip,
1280,Karla Morales López,karla.morales.lopez6@seguro.sv,,,Santa Ana,Regular,
1281,Fernanda Chávez Ramírez,fernanda.chavez.ramirez0@example.com,Femenino,,Santa Ana,Premium,
1282,Carlos Gómez Hernández,carlos.gomez.hernandez1@mail.com,,1942-05-09,San Miguel,Regular,83.0
1283,Marta Cruz Ramírez,marta.cruz.ramirez2@seguro.sv,Femenino,,Santa Ana,Vip,
1284,Luis Chávez Hernández,luis.chavez.hernandez3@correo.com,,,La Libertad,Pyme,
1285,Sofía Ramírez Morales,sofia.ramirez.morales4@mail.com,,1992-12-13,Sonsonate,Vip,33.0
1286,Carmen Ramírez Hernández,carmen.ramirez.hernandez5@example.com,Femenino,,Santa Ana,Vip,
